lyrics,artist_name
Have they missed you?,bob_dylan
King Saud's got four hundred wives,bob_dylan
What will your mother say to know you're going away,bob_dylan
There's not a store I've missed,bob_dylan
Don't know what I'd do without it,bob_dylan
Altars are burnin' with flames far and wide,bob_dylan
"And it's a hard rain's a-gonna fall Oh, what did you see, my blue-eyed son?",bob_dylan
They say prayer has the power to heal,bob_dylan
Before it's washed to the sea?,bob_dylan
"Through the city's melted furnace, unexpectedly we watched",bob_dylan
But it's hard to think on that she's the same one,bob_dylan
To take part in any quiz,bob_dylan
I come back to the town from the flaming moon,bob_dylan
In the record breaking heat,bob_dylan
"Well, I know who I can depend on",bob_dylan
That cold black cloud is comin' down,bob_dylan
"Someone to open each and every door,",bob_dylan
"For something they get.""",bob_dylan
"Honey, can I jump on it sometime?",bob_dylan
And I feel like I'm comin' to the end of my way,bob_dylan
Seen a shooting star tonight,bob_dylan
"Seven more days, all that'll be gone.",bob_dylan
"Hey, hey, babe, I got blood in my eyes for you",bob_dylan
"""Good morning, good morning,"" the sergeant he cried",bob_dylan
"Well, i heard the hoot owl singing",bob_dylan
The night is on fire,bob_dylan
None of them doing nothin' that your mama wouldn't disapprove.,bob_dylan
Steps into your room eats into your soul,bob_dylan
When you're standing on the cross-roads,bob_dylan
Well I keep seeing this stuff and it just comes a-rolling in,bob_dylan
,bob_dylan
Don't fall apart on me tonight,bob_dylan
Don't let her see,bob_dylan
,bob_dylan
"Don't wanna shoot nobody, don't wanna be shot,",bob_dylan
How can you say he will haunt you?,bob_dylan
"So baby, please stop crying 'cause it's tearing up my mind.",bob_dylan
Where a voice from the gambling room is calling her to come on in,bob_dylan
I seen pretty people disappear like smoke,bob_dylan
Ain't no more cane on the brazos,bob_dylan
,bob_dylan
"You're gonna walk that endless highway,",bob_dylan
Heard your songs of freedom and man forever stripped,bob_dylan
"Now and then there is a fool, a fool such as I.",bob_dylan
"Knock, knock, knocking on heaven's door",bob_dylan
,bob_dylan
"Drag you down or drain you down,",bob_dylan
stopping in for tea & eating the censor's,bob_dylan
I glanced into the chamber where the judges were talking,bob_dylan
,bob_dylan
,bob_dylan
Please see from me if her hair hanging down,bob_dylan
You say i let you down,bob_dylan
"""No reason to get excited""",bob_dylan
When you knew I had some other place to be,bob_dylan
Change the sail,bob_dylan
"Captain Arab, he started writing up some deeds",bob_dylan
,bob_dylan
"Of the two sister, I loved the young",bob_dylan
mammy ma,bob_dylan
You looked for work and money,bob_dylan
I got a real gal I'm lovin',bob_dylan
Look over yonder to that burying ground,bob_dylan
As time goes by,bob_dylan
,bob_dylan
,bob_dylan
I know who to trust,bob_dylan
She's a man.,bob_dylan
Without a shadow of doubt,bob_dylan
,bob_dylan
Or you'll sink like a stone,bob_dylan
"There's no time to talk now, there's no time to stand",bob_dylan
,bob_dylan
[Verse 2],bob_dylan
'Low me just-a one more chance,bob_dylan
Can you get back in?,bob_dylan
"Well, ev'rybody's got somethin'",bob_dylan
"You're never, never, never coming back-io ?",bob_dylan
But what's the use of stopping,bob_dylan
Without this love that we call ours,bob_dylan
The foe has crossed over from the other side,bob_dylan
"Oh, what did you see, my darling young one?",bob_dylan
"So pray for me, mother",bob_dylan
"Yes, and how many years can some people exist",bob_dylan
With faces hidden as the walls were tightening,bob_dylan
"That last night I was with From darkness, dreams are deserted",bob_dylan
It's just that I ain't got no watch,bob_dylan
"I see you in the streets, i begin to swoon.",bob_dylan
Where we were born in time.,bob_dylan
I know who to trust,bob_dylan
Feels like I'm knockin' on Heaven's door Knock knock knockin' on Heaven's door,bob_dylan
"But it ain't me, babe,",bob_dylan
"I stood there and hummed,",bob_dylan
"Yes, I just want to see",bob_dylan
I know God is my shield and he won't lead me astray,bob_dylan
And I thought of me,bob_dylan
"There's kissing in the valley,",bob_dylan
"Hey, hey, babe, I got blood in my eyes for you",bob_dylan
"""And the same to you gentleman,"" we did reply",bob_dylan
As they were taking down the tents,bob_dylan
And I must go,bob_dylan
"Ten thousand men digging for silver and gold,",bob_dylan
Over your senses you have no control,bob_dylan
That you cannot comprehend,bob_dylan
And you know it blows right through me like a ball and chain,bob_dylan
,bob_dylan
I just don't think that I could handle it,bob_dylan
Don't let her see that you need her,bob_dylan
,bob_dylan
"Don't wanna buy nobody, don't wanna be bought.",bob_dylan
You can go back to him any time you want to.,bob_dylan
"Go down to the river, babe",bob_dylan
"She smiles, walks the other way",bob_dylan
Friends will arrive friends will disappear,bob_dylan
,bob_dylan
,bob_dylan
Walk that high-way till you die.,bob_dylan
Acting out his folly while his back is being whipped,bob_dylan
"Pardon me if I'm sentimental, came to say goodbye",bob_dylan
"Knock, knock, knocking on heaven's door",bob_dylan
Every little sound just might be thunder,bob_dylan
Chain you down or bring you down.,bob_dylan
donut by mistake/ he likes to lie about,bob_dylan
"Darkness was everywhere, it smelled like a tomb",bob_dylan
,bob_dylan
,bob_dylan
If it curls and flows all down her breast,bob_dylan
You know it's not like that,bob_dylan
"The thief, he kindly spoke",bob_dylan
"Now where are you tonight, sweet Marie ?",bob_dylan
"Haul on the bowline""",bob_dylan
"He said, ""Let's set up a fort and start buying the place with beads""",bob_dylan
,bob_dylan
"With sensitive instincts, she was the creative one",bob_dylan
juiced pa,bob_dylan
And you walked a rugged mile,bob_dylan
And Lord I'll be love her till I'm dead,bob_dylan
"Sure seems lonesome, lord, when the sun goes down",bob_dylan
Moonlight and love songs never out of date,bob_dylan
,bob_dylan
,bob_dylan
"I'm watchin' the roads, I'm studying the dust",bob_dylan
,bob_dylan
I knew it this morning,bob_dylan
,bob_dylan
For the times they are a-changin'.,bob_dylan
"There's no time to talk now, there's no time to stand",bob_dylan
,bob_dylan
Listen to that Duquesne whistle blowing,bob_dylan
"Honey, just allow me one more chance",bob_dylan
If Ikissed you would it be a sin?,bob_dylan
That they're looking' forward to,bob_dylan
Come a-running down your stairs,bob_dylan
When there's no one on your list You'll know the way I'm feeling,bob_dylan
Beyond here lies nothin',bob_dylan
They tip their caps from the top of the hill,bob_dylan
I saw a newborn baby with wild wolves all around it,bob_dylan
In the human heart an evil spirit can dwell,bob_dylan
Before they're allowed to be free?,bob_dylan
As the echo of the wedding bells before the blowin' rain,bob_dylan
Am I still dreamin' yet?,bob_dylan
And you keep askin' me what time it is,bob_dylan
I love to see you dress before the mirror,bob_dylan
"Not one more night, not one more kiss,",bob_dylan
"I'm watchin' the roads, I'm studying the dust",bob_dylan
Knock knock knockin' on Heaven's door,bob_dylan
"No, no, no, it ain't me, babe,",bob_dylan
I tapped on her drum and asked her how come.,bob_dylan
If it's really that expensive kind,bob_dylan
"Still, I don't know what I'm gonna do",bob_dylan
If I was still the same,bob_dylan
,bob_dylan
"I got blood in my eyes for you, baby",bob_dylan
Intending no harm but means to pa** by,bob_dylan
The stars above the barren trees,bob_dylan
[Verse 2],bob_dylan
"Ten thousand men digging for silver and gold,",bob_dylan
Ain't nothing too discreet about the disease of conceit.,bob_dylan
Just remember that d**h is not the end,bob_dylan
You know I can't believe we've lived so long and are still so far apart,bob_dylan
,bob_dylan
Don't fall apart on me tonight,bob_dylan
Don't put yourself over the line,bob_dylan
,bob_dylan
"Don't wanna bury nobody, don't wanna be buried,",bob_dylan
"He looks so truthful, is this how he feels",bob_dylan
"Honey, I will meet you there",bob_dylan
As the last ship sails and the moon fades away,bob_dylan
If you want me honey baby,bob_dylan
,bob_dylan
,bob_dylan
"All you children goin' my way,",bob_dylan
Like a slave in orbit he's beaten 'til he's tame,bob_dylan
"Don't be angry, don't be angry with me, should I cry",bob_dylan
[Verse 2],bob_dylan
Thunder from the barrel of his gun,bob_dylan
All i really want to do,bob_dylan
his age & takes his paranoia seriously,bob_dylan
"I was ready to leave, I was already walkin'",bob_dylan
Oh my heart is sad because I want you so bad,bob_dylan
My heart is so sad because I want you so bad,bob_dylan
,bob_dylan
If you're so hurt,bob_dylan
"""There are many here among us",bob_dylan
"Well, anybody can be just like me, obviously",bob_dylan
We sang that melody,bob_dylan
"Just then this cop comes down the street, crazy as a loon",bob_dylan
,bob_dylan
"The constant scapegoat, she was easily undone",bob_dylan
janitored,bob_dylan
Your children are so hungry,bob_dylan
Go away from my door and window too,bob_dylan
"Feeling funny in my eyes, lord,",bob_dylan
,bob_dylan
,bob_dylan
,bob_dylan
I'm paintin' the town,bob_dylan
Without a shadow of doubt,bob_dylan
"Baby, let me follow you down",bob_dylan
Come writers and critics,bob_dylan
He drew out his dagger all in his right hand,bob_dylan
,bob_dylan
Blowing like she never blowed before,bob_dylan
To ride your aeroplane,bob_dylan
I amonly human but you are so divine,bob_dylan
I'm looking' forward to when I can do it all again,bob_dylan
Come a-running down your stairs,bob_dylan
When you love and you lose,bob_dylan
Nothin' but the moon and stars,bob_dylan
"You can feel them come, more brave blood to spill",bob_dylan
I saw a highway of diamonds with nobody on it,bob_dylan
I am trying to love my neighbor and do good unto others,bob_dylan
"Yes, and how many times can a man turn his head",bob_dylan
Dissolved into the bells of the lightning,bob_dylan
I wish she'd unlock her voice once an' talk,bob_dylan
"So if you got to go, it's all right",bob_dylan
Won't you let me in your room one time 'fore i finally disappear?,bob_dylan
"Not this time, i'll have no more of this.",bob_dylan
I'm paintin' the town,bob_dylan
Knock knock knockin' on Heaven's door,bob_dylan
"It ain't me you're lookin' for, babe.",bob_dylan
"And she bu*toned her boot,",bob_dylan
You know it balances on your head,bob_dylan
I was all right 'til I fell in love with you.,bob_dylan
If I ever became what you wanted me to be,bob_dylan
,bob_dylan
I don't care what in the world you do.,bob_dylan
For it bein' on Christmas morning,bob_dylan
Were his only audience,bob_dylan
There is no use in talking,bob_dylan
"All clean shaven, all coming in from the cold.",bob_dylan
There's a whole lot of people dying tonight from the disease of conceit,bob_dylan
And all your dreams have vanished,bob_dylan
The memory of you keeps calling after me like a rolling train.,bob_dylan
,bob_dylan
Yesterday's just a memory,bob_dylan
Heart of mine.,bob_dylan
"Hmm, I lost every dime",bob_dylan
Don't wanna marry nobody if they're already married.,bob_dylan
Trying to peel the moon and expose it,bob_dylan
"Go down to the river, babe",bob_dylan
From Black Diamond Bay.,bob_dylan
I'll be there.,bob_dylan
,bob_dylan
I leaned my back up against an oak,bob_dylan
Better tell your home-life sweet goodbye.,bob_dylan
"All for a moment's glory and it's a dirty, rotten shame.",bob_dylan
,bob_dylan
,bob_dylan
Maybe you will find yourself tomorrow,bob_dylan
"Is, baby, be friends with you.",bob_dylan
"the hospitable grave being advertised & given away in whims & journals the housewife sits on. finding herself financed, ruptured but never censored in & also never flushing herself/ she denies her corpse the courage to crawl - close his own door, the ability to die of bank robbery & now catches the heels of old stars making scary movies on her dirt & her face & not everybody can dig her now. she is private property . . . bazookas in the nest & weapons of ice & of weatherproof flinch & they twitter, make scars & k** babies among lady shame good looks & her constant foe, tom sawyer of the breakfast cereal causing all females paying no attention to this toilet ma**acre to be hereafter called LONZO & must walk the streets of life forever with lazy people having nothing to do but fight over women . . . everybody knows by now that wars are caused by money & greed & charity organizations/ the housewife is not here. she is running for congress",bob_dylan
But the next time I looked there was light in the room,bob_dylan
"Alberta, don't you treat me unkind ?",bob_dylan
"Alberta, don't you treat me unkind ?",bob_dylan
,bob_dylan
Why then don't you show it,bob_dylan
Who feel that life is but a joke,bob_dylan
"But then, now again, not too many can be like you, fortunately.",bob_dylan
Like all tough sailors do,bob_dylan
He throws us all in jail for carryin' harpoons,bob_dylan
"Well, she don't make me nervous, she don't talk too much",bob_dylan
By the jealousy of others around her.,bob_dylan
between the law,bob_dylan
That they don't know how to smile.,bob_dylan
Right now.,bob_dylan
"I believe i'm fixing to die, fixing to die",bob_dylan
,bob_dylan
Is a man who swears he's not to blame,bob_dylan
"Don't smile, I'll be lost beyond recall",bob_dylan
Making my last go-round,bob_dylan
My suitcase is packed,bob_dylan
Baby let me follow you down,bob_dylan
Who prophesize with your pen,bob_dylan
,bob_dylan
The days grow long,bob_dylan
"Blue light blinking, red light glowing",bob_dylan
"Honey, just allow me one more chance",bob_dylan
,bob_dylan
"And babe, I'll do it all over you",bob_dylan
"Come a-running down your stairs, Pretty Peggy-O",bob_dylan
I guess,bob_dylan
,bob_dylan
Along the dim Atlantic line,bob_dylan
I saw a black branch with blood that kept drippin',bob_dylan
"But oh, mother, things ain't going well",bob_dylan
,bob_dylan
"Tolling for the rebel, tolling for the rake",bob_dylan
"'Stead of acting like we never met If she ain't feelin' well, then why don't she tell",bob_dylan
"But if you got to go, go now",bob_dylan
Everybody's wearing a disguise,bob_dylan
"It's much too cruel, it's much too cool, way too revealing.",bob_dylan
Making my last go-round,bob_dylan
Knock knock knockin' on Heaven's door You just better start sniffin' your own rank subjugation Jack,bob_dylan
"Go lightly from the ledge, babe,",bob_dylan
"And straightened her suit,",bob_dylan
Just like a mattress balances,bob_dylan
Boys in the street beginnin' to play,bob_dylan
Did I miss the mark or over-step the line,bob_dylan
,bob_dylan
"She looked at me, begin to smile",bob_dylan
"""But,"" says he, ""My fine fellows, if you will enlist",bob_dylan
Them charcoal gypsy maidens,bob_dylan
And there's no need for blame,bob_dylan
Hey! Who could your lover be?,bob_dylan
Whole lot of people crying tonight from the disease of conceit,bob_dylan
And you don't know what's up the bend,bob_dylan
I can still see the day that you came to me on the pinked desert,bob_dylan
They tell me to be discreet for all intended purposes,bob_dylan
Tomorrow is never what it's supposed to be,bob_dylan
Heart of mine go back where you have been,bob_dylan
But I'm richer by far with a satisfied mind.,bob_dylan
"But if you do right to me, baby,",bob_dylan
With his businesslike anger and his bloodhounds that kneel,bob_dylan
"Honey, I will pay your fare.",bob_dylan
As the morning light breaks open the Greek comes down,bob_dylan
I like your smile,bob_dylan
Its all been ground down to mola**es,bob_dylan
Thinkin' it was a trusty tree,bob_dylan
"When i see a detour up ahead,",bob_dylan
,bob_dylan
,bob_dylan
,bob_dylan
Drinking in some bar to hide your sorrow,bob_dylan
I ain't lookin' to block you up,bob_dylan
the senator dressed like an austrian,bob_dylan
"And the locusts sang, yeah, it give me a chill",bob_dylan
"Alberta, let your hair hang low, Alberta, let your hair hang low",bob_dylan
"Alberta, let your hair hang low, Alberta, let your hair hang low,",bob_dylan
,bob_dylan
You say you lost your faith,bob_dylan
,bob_dylan
"Well, six white horses that you did promise",bob_dylan
When they are far away at sea.,bob_dylan
"Ah, me, I busted out, don't even ask me how",bob_dylan
She walks like Bo Diddley and she don't need no crutch,bob_dylan
"For her parasite sister, I had no respect",bob_dylan
brothers ten,bob_dylan
Your baby's eyes look crazy,bob_dylan
"Lord, I ain't goin' down to no race track",bob_dylan
"Feeling funny in my eyes, lord",bob_dylan
,bob_dylan
All day long I hear him cry so loud,bob_dylan
The kiss in your eyes and the touch of your hand makes me weak,bob_dylan
"Well, I'm scufflin' and I'm shufflin'",bob_dylan
My clothes are hangin' out,bob_dylan
Well I'll do anything in this God-almighty world,bob_dylan
And keep your eyes wide,bob_dylan
,bob_dylan
And soon I'll hear,bob_dylan
Blowing like she's at my chamber door,bob_dylan
To ride your pa**enger train,bob_dylan
,bob_dylan
[Verse 2],bob_dylan
,bob_dylan
I've got the Christmas blues When somebody wants you,bob_dylan
,bob_dylan
The ravaged land lies for miles behind,bob_dylan
I saw a room full of men with their hammers a-bleedin',bob_dylan
"Ain't talking, just walking",bob_dylan
,bob_dylan
"Tolling for the luckless, the abandoned an' forsakened",bob_dylan
'Stead of turnin' her back to my face?,bob_dylan
Or else you gotta stay all night,bob_dylan
To hide what they've got left behind their eyes.,bob_dylan
"You came, you saw, just like the law",bob_dylan
"Well, I'm scufflin' and I'm shufflin'",bob_dylan
,bob_dylan
Go lightly on the ground.,bob_dylan
"Then she said, ""don't get cute.""",bob_dylan
On a bottle of wine,bob_dylan
"Girls like birds, flyin' away",bob_dylan
That only you could see?,bob_dylan
"Thieving in the alley,",bob_dylan
"Said, ""Hey, hey, man, can't you wait a little while ?""",bob_dylan
Ten guineas in gold I'll stick in your fist,bob_dylan
Can strut their feathers well,bob_dylan
There is nothing to prove,bob_dylan
Hey! Who could your lover be?,bob_dylan
,bob_dylan
Just remember that d**h is not the end.,bob_dylan
In your busted down Ford and your platform heels,bob_dylan
"They tell me revenge is sweet and from where they stand, I'm sure it is",bob_dylan
"And I need you, yeah.",bob_dylan
It'll only be trouble for you if you let her in,bob_dylan
"Hmm, when my life is over and my time has run out",bob_dylan
"I'll do right to you, too.",bob_dylan
If he needs a third eye he just grows it,bob_dylan
"Baby, please stop crying, stop crying, stop crying",bob_dylan
And he asks for a rope and a pen that will write,bob_dylan
And your fingertips,bob_dylan
"Captain, don't you do me like you done poor old shine",bob_dylan
But first it bent and then it broke,bob_dylan
,bob_dylan
,bob_dylan
,bob_dylan
,bob_dylan
Spending the time that you borrow,bob_dylan
"Shock or knock or lock you up,",bob_dylan
"sheep, stopping in for coffee & insulting",bob_dylan
"Oh, the locusts sang such a sweet melody",bob_dylan
I'll give you more gold than your apron can hold,bob_dylan
I'll give you more gold than your apron can hold,bob_dylan
Please see from me if her hair hanging down,bob_dylan
But that's not where it's at,bob_dylan
,bob_dylan
Were fin'ly delivered down to the penitentiary,bob_dylan
"""I think I'll call it America""",bob_dylan
"I went to get some help, I walked by a Guernsey cow",bob_dylan
She keeps this four-ten all loaded with lead,bob_dylan
"Bound by her boredom, her pride to protect",bob_dylan
rat-faced,bob_dylan
They're a-tuggin' at your sleeve,bob_dylan
See no sports car run,bob_dylan
I believe i'm fixing to die,bob_dylan
"Hearts full of pa**ion, jealousy, and hate",bob_dylan
Calling out that he's been framed,bob_dylan
And my heart may grow dizzy and fall,bob_dylan
And I'm walkin' on briars,bob_dylan
[Verse 3],bob_dylan
If you just let me follow you down,bob_dylan
The chance won't come again,bob_dylan
,bob_dylan
Old winter's song,bob_dylan
You smiling through the fence at me,bob_dylan
"Well, I've been lookin' all over",bob_dylan
,bob_dylan
"Well, if I had my way tomorrow or today",bob_dylan
,bob_dylan
Somebody needs you,bob_dylan
,bob_dylan
The light's comin' forward and the streets are broad,bob_dylan
I saw a white ladder all covered with water,bob_dylan
I'll burn that bridge before you can cross,bob_dylan
,bob_dylan
"Tolling for the outcast, burnin' constantly at stake",bob_dylan
"Without any doubt, she seems too far out",bob_dylan
"I am just a poor boy, baby",bob_dylan
"But me, i can't cover what i am",bob_dylan
"You married young, just like your ma,",bob_dylan
And I'm walkin' on briars,bob_dylan
,bob_dylan
"I'm not the one you want, babe,",bob_dylan
So i forced my hands in my pockets,bob_dylan
Your brand new leopard-skin pillbox hat,bob_dylan
When I'm gone you will remember my name,bob_dylan
Seen a shooting star tonight,bob_dylan
Fighting every inch of the way.,bob_dylan
"No, no babe, I got blood in my eyes for you",bob_dylan
And a crown in the bargain for to kick up the dust,bob_dylan
But nobody can sing the blues,bob_dylan
Ev'rything still is the same,bob_dylan
,bob_dylan
,bob_dylan
"Not the end, not the end",bob_dylan
I could never figure out why you chose that particular place to meet,bob_dylan
"But I feel nothing for their game, where beauty goes unrecognized",bob_dylan
"Come over here from over there, girl",bob_dylan
Don't let her hear,bob_dylan
My friends and my love ones,bob_dylan
Ya got to do unto others,bob_dylan
He just needs you to talk or to hand him his chalk,bob_dylan
"Baby, please stop crying, stop crying, stop crying",bob_dylan
"""Pardon monsieur"" the desk clerk says",bob_dylan
I like the way that you move your lips,bob_dylan
Well ya drove that bully til he went stone blind,bob_dylan
Just like my own false love to me,bob_dylan
,bob_dylan
,bob_dylan
"When you are gone, when you are gone, I will dream a little",bob_dylan
"Mama, put my guns in the ground",bob_dylan
Figuring a way to get back home,bob_dylan
"an*lyze you, categorize you,",bob_dylan
the lawyer/ he is on a prune diet &,bob_dylan
"Oh, the locusts sang their high whinning trill",bob_dylan
If you'll only let your hair hang low.,bob_dylan
If you'll only let your hair hang low.,bob_dylan
That's the way I remember her best.,bob_dylan
You had no faith to lose,bob_dylan
,bob_dylan
"But to live outside the law, you must be honest",bob_dylan
I said as we hit the land,bob_dylan
Who directed me down to the Bowery slums,bob_dylan
"Well, if I go down dyin', you know she's bound to put a blanket on my bed, c'mon",bob_dylan
Countless visions of the other she'd reflect,bob_dylan
gravestoned,bob_dylan
Your baby's eyes look crazy,bob_dylan
,bob_dylan
,bob_dylan
Woman needs man and man must have his mate,bob_dylan
I see my light come shining,bob_dylan
And if I fell under the spell of your call,bob_dylan
I'm not even acquainted with my,bob_dylan
San Francisco is fine,bob_dylan
"Yes, I'll do anything in this God-almighty world",bob_dylan
And don't speak too soon,bob_dylan
He pierced her in the heart and her lifeblood did run,bob_dylan
But I miss you most of all,bob_dylan
Just like you always smiled before,bob_dylan
,bob_dylan
"When did you leave Heave, angel mine?",bob_dylan
"Babe, I'd run circles all around",bob_dylan
,bob_dylan
Christmas is a joy of joys,bob_dylan
Down every street there's a window,bob_dylan
All must yield to the avengin' God,bob_dylan
I saw ten thousand talkers whose tongues were all broken,bob_dylan
"Heart burning, still yearning",bob_dylan
And pretend that he just doesn't see?,bob_dylan
An' we gazed upon the chimes of freedom flashing,bob_dylan
For me to return to her chase Though her skirt it swayed as a guitar played,bob_dylan
Lookin' to connect,bob_dylan
Wherever the children go i'll follow them.,bob_dylan
,bob_dylan
I'm not even acquainted with my,bob_dylan
,bob_dylan
I will only let you down.,bob_dylan
"And felt with my thumbs,",bob_dylan
[Verse 3],bob_dylan
I'm gonna win my way to wealth and fame,bob_dylan
And I thought of me,bob_dylan
Trying to be tender,bob_dylan
,bob_dylan
And drink the king's health in the morning.,bob_dylan
Like blind willie mctell,bob_dylan
A table stands empty,bob_dylan
,bob_dylan
,bob_dylan
Just remember that d**h is not the end.,bob_dylan
"Ah, but you were right it was perfect as I got in behind the wheel.",bob_dylan
"All I feel is heat and flame, and all I see are dark eyes.",bob_dylan
"Sit down here, you can have my chair",bob_dylan
Don't let her hear you want her,bob_dylan
I'll leave there ain't no doubt,bob_dylan
"Like you'd have them, like you'd have them, do unto you.",bob_dylan
,bob_dylan
"Baby, please stop crying",bob_dylan
Carefully removes his fez,bob_dylan
,bob_dylan
"Wake up on a lifetime, hold up your own head",bob_dylan
"Oh love is gentle, love is kind",bob_dylan
,bob_dylan
"There are those who worship loneliness, I'm not one of them",bob_dylan
I will dream as years go by,bob_dylan
I can't shoot them anymore,bob_dylan
Finalize you or advertise you.,bob_dylan
secretly wishes he was bing crosby,bob_dylan
"Yeah, the locusts sang and they were singing for me.",bob_dylan
"Well, if you're traveling in the north country fair",bob_dylan
And you know it,bob_dylan
"But you and I, we've been through that",bob_dylan
,bob_dylan
I took a deep breath,bob_dylan
"Where people carried signs around, saying, ""Ban the bums""",bob_dylan
"Well, you know I need a steam shovel, mama, to keep away the dead",bob_dylan
As a crutch for her scenes and her society.,bob_dylan
ditch dug,bob_dylan
They're a-tuggin' at your sleeve,bob_dylan
,bob_dylan
,bob_dylan
That no one can deny,bob_dylan
From the west unto the east,bob_dylan
I would be caught in the undertow,bob_dylan
Own desires,bob_dylan
You sure get lots of sun,bob_dylan
If you just let me follow you down,bob_dylan
For the wheel's still in spin,bob_dylan
He pierced her in the heart the lifeblood did flow,bob_dylan
My darling,bob_dylan
Listen to that Duquesne whistle blowing,bob_dylan
,bob_dylan
When did you leave heaven? How could they let you go?,bob_dylan
"I'd jump up in the wind, do a somersault and spin",bob_dylan
Come a-running down your stairs,bob_dylan
,bob_dylan
And every window's made of gla**,bob_dylan
"The world is old, the world is gray",bob_dylan
I saw guns and sharp swords in the hands of young children,bob_dylan
There'll be no mercy for you once you've lost,bob_dylan
"The answer, my friend, is blowin' in the wind",bob_dylan
Through the mad mystic hammering of the wild ripping hail,bob_dylan
,bob_dylan
But I certainly don't want you thinkin',bob_dylan
I march in the parade of liberty,bob_dylan
,bob_dylan
Own desires,bob_dylan
"'Cause it's just you against your tattered libido, the bank and the mortician",bob_dylan
You say you're lookin' for someone,bob_dylan
And gallantly handed her,bob_dylan
"Well, if you want to see the sun rise",bob_dylan
,bob_dylan
,bob_dylan
With somebody I remember,bob_dylan
,bob_dylan
"""For a soldier, he leads a very fine life",bob_dylan
See them big plantations burning,bob_dylan
By the edge of the stream,bob_dylan
,bob_dylan
Comes right out of nowhere and you're down for the count,bob_dylan
When the storm clouds gather round you,bob_dylan
Well we drove that car all night 'til we got into San Anton',bob_dylan
"Oh, the French girl, she's in paradise and a drunken man is at the wheel",bob_dylan
"I can't see us going anywhere, girl",bob_dylan
,bob_dylan
But one thing for certain,bob_dylan
"Don't wanna burn nobody, don't wanna be burned,",bob_dylan
,bob_dylan
"You know, I know the sun will always shine",bob_dylan
"""Am I hearing you right ?""",bob_dylan
,bob_dylan
Well you may get a pardon and then you might drop dead,bob_dylan
Gay as a j**el when first it's new,bob_dylan
"Well, i leave it far behind,",bob_dylan
In this age of fibergla** I'm searching for a gem,bob_dylan
"Now and then, now and then there is a fool, a fool such as I.",bob_dylan
That long black cloud is coming down,bob_dylan
All i really want to do,bob_dylan
but would settle for being a close,bob_dylan
Outside of the gates the trucks were unloadin',bob_dylan
Where the winds hit heavy on the borderline,bob_dylan
I know the reason,bob_dylan
And this is not our fate,bob_dylan
,bob_dylan
"I fell down, I could not stand",bob_dylan
"I jumped right into line saying, ""I hope that I'm not late""",bob_dylan
"I need a dump truck, baby, to unload my head",bob_dylan
"Myself, for what I did, I cannot be excused",bob_dylan
firescaped an substroked,bob_dylan
You walk the floor and wonder why,bob_dylan
,bob_dylan
,bob_dylan
It's still the same old story,bob_dylan
"Any day now, any day now",bob_dylan
"And so you see, I've got to say ""No, no""",bob_dylan
I'm rollin' slow,bob_dylan
,bob_dylan
And there's no tellin' who,bob_dylan
Deep in her grave Pretty Polly did go,bob_dylan
When autumn leaves,bob_dylan
Blowing like she ain't gon' blow no more,bob_dylan
,bob_dylan
How's ev'ry thing in Heaven? I'd like to know,bob_dylan
I'd even dance a jig on the ground,bob_dylan
Combing back your yellow hair,bob_dylan
,bob_dylan
We'll keep on lovin' pretty baby,bob_dylan
Lessons of life can't be learned in a day,bob_dylan
"And it's a hard, and it's a hard, it's a hard, it's a hard",bob_dylan
Now I'm all worn down by weeping,bob_dylan
"The answer is blowin' in the wind Yes, and how many times must a man look up",bob_dylan
The sky cracked its poems in naked wonder,bob_dylan
,bob_dylan
That I ain't got any respect,bob_dylan
,bob_dylan
,bob_dylan
I'm rollin' slow,bob_dylan
Forever man,bob_dylan
"Who will promise never to part,",bob_dylan
My very last piece of gum.,bob_dylan
"Honey, I know where",bob_dylan
,bob_dylan
,bob_dylan
In a night that's always brighter'n the day.,bob_dylan
,bob_dylan
And he always is blessed with a charming young wife,bob_dylan
Hear the cracking of the whips,bob_dylan
But farewell Angelina,bob_dylan
Let me eat off his head so you can really see!,bob_dylan
From the outside world the pressure will mount,bob_dylan
And heavy rains descend,bob_dylan
And we slept near the Alamo your skin was so tender and soft,bob_dylan
Hunger pays a heavy prize to the falling gods of speed and steel,bob_dylan
The only place open is a thousand miles away and I can't take you there,bob_dylan
,bob_dylan
When it comes my time,bob_dylan
Don't wanna learn from nobody what i gotta unlearn.,bob_dylan
,bob_dylan
"So baby, please stop crying 'cause it's tearing up my mind.",bob_dylan
And as the yellow fog is lifting,bob_dylan
,bob_dylan
Ain't no more cane on the brazos,bob_dylan
But love grows old and waxes cold,bob_dylan
Who knows what you're apt to find there.,bob_dylan
The crystall ball upon the wall hasn't shown me nothing yet,bob_dylan
"Now and then there's a fool, a fool such as I am over you",bob_dylan
I feel I'm knocking on heaven's door,bob_dylan
"Is, baby, be friends with you.",bob_dylan
relative of edgar bergen,bob_dylan
,bob_dylan
Please say hello to one who lives there,bob_dylan
That you talk behind my back,bob_dylan
So let us not talk falsely now,bob_dylan
,bob_dylan
Captain Arab he started,bob_dylan
When I realized I hadn't eaten for five days straight,bob_dylan
"She brings me everything and more, and just like I said",bob_dylan
The changes I was going through can't even be used,bob_dylan
choked,bob_dylan
With every breath you breathe.,bob_dylan
